8.837278, 0.938822, -1.768542, -1.985343, 2.311905, 0.418148, -5.211662, -5.792471, -1.900730, -1.166128, -2.265363, -0.591486, -1.804014
7.582265, 2.760985, -1.132364, -1.730608, 1.257265, -0.750739, -3.445507, -2.828538, 0.512520, -0.113276, -1.237233, -1.936795, -2.911795
9.125469, 0.847170, -0.508810, -3.507090, 6.060008, 2.113646, -2.621630, -0.339476, 2.443635, 2.853565, -0.611211, -0.845561, -1.189134
7.740837, 3.727721, -0.483932, -7.156317, -0.826214, -4.054017, -0.285872, -2.728181, -0.638887, -3.733224, -4.275383, 0.339318, -3.364097
8.191250, 3.315740, 0.007509, -6.547339, -0.777637, -2.236185, -0.863005, -1.094614, -0.364230, -4.057698, -4.816948, 0.539601, -2.752633
7.904011, 0.616108, 0.202433, -7.115626, 1.475389, -3.553748, -1.686606, -1.583021, -0.328179, -2.540994, -3.691572, -1.248705, -2.986628
11.590631, 2.304566, -1.209302, -6.434337, 4.114428, -1.691932, -5.256198, -2.674807, 0.157756, 1.697372, 0.117291, -0.328834, -1.332616
10.279650, 2.612197, -3.325615, -9.096411, 3.574225, -3.898770, -4.735146, -2.563029, -0.985833, 1.070630, -1.420064, -2.412666, -2.845282
12.064450, 1.114742, -4.089238, -8.211599, 1.765068, -4.330778, -5.702493, -1.746189, -0.977547, 2.150409, -2.580570, -3.303590, -2.691380
12.385188, 4.108778, -3.419446, -8.251690, 6.194927, -2.584021, -2.579097, -0.200991, 0.965858, 5.404644, 0.867645, 0.472370, -1.170802

10.543790, 6.787559, 3.759664, -4.762235, -2.800930, -8.811013, -7.866311, -2.650822, -1.313311, -0.733474, -2.701268, -0.049877, -1.009224
11.764413, 6.747990, 0.471449, -4.204407, -0.795202, -7.885906, -5.444731, -4.282189, -2.166686, -0.726271, -2.329387, -0.860328, -0.111962
9.894765, 5.397286, 2.915967, -4.959875, -2.663450, -10.730378, -6.073431, -3.324594, -1.234301, -0.880152, -3.603303, -0.111151, -0.494022
12.975486, 5.295624, 1.014470, -1.702515, -2.396843, -7.173160, -6.070910, -5.340624, -1.548871, -2.538479, -3.626605, 0.599459, 1.328555
9.625229, 7.479485, 5.051872, -5.035263, -1.312294, -9.679688, -4.531876, -1.892519, -2.783344, 0.124281, -0.071179, 2.098892, 0.221219
12.605343, 8.306517, 6.060806, -1.967173, -0.083724, -6.418980, -3.722715, -4.678441, 2.678421, 3.332017, -3.096680, 1.592958, 1.073942
12.860692, 8.574720, 6.716683, -2.587728, 0.559504, -7.402068, -3.590404, -4.173005, 1.784950, 4.052155, -2.108103, 0.620453, 0.855962
11.448076, 7.107369, 6.949832, -3.433759, 1.008456, -5.760885, -4.839575, -4.787259, 1.026290, 4.146356, -2.978588, 0.728995, 2.421538
9.078453, 5.635283, 3.745752, -4.942655, -1.669965, -7.490332, -5.717463, -7.673240, 1.058304, 3.727686, -3.508285, 0.838609, 1.478142
12.225491, 8.227366, 3.895701, -3.513808, 0.098258, -6.003630, -3.878792, -5.134435, 1.781313, 4.300495, -2.020349, 1.192812, 1.535735

3.216511, 8.326640, 8.796060, -0.520198, 0.170566, -2.488954, -2.287158, -5.877208, -3.299589, -0.791073, -4.719952, -1.984372, -2.083939
3.643291, 9.072813, 8.792872, -0.315365, -0.398059, -3.862791, -0.288565, -6.514960, -3.741495, -0.481228, -5.818746, -2.734367, -1.898458
3.535742, 7.606050, 9.292985, 0.455768, 0.585504, -2.630475, -0.968232, -5.522404, -3.621875, 0.176107, -5.594070, -2.343855, -1.023679
1.540620, 8.606732, 9.549069, -3.206948, 0.691466, -4.119595, -0.616350, -5.830886, -3.495479, -0.305917, -4.856046, -1.772694, -1.833960
1.849354, 6.958478, 9.963956, -0.383931, 0.362238, -2.853886, -1.163305, -4.860845, -4.261523, 1.103036, -5.189632, -3.577998, -1.894878
3.074749, 6.901477, 9.787249, -0.378455, 2.084080, -3.178637, -1.351225, -4.763828, -6.463912, -0.506298, -4.746471, -3.441550, -1.822589
3.291113, 7.174041, 9.289955, 1.457872, 0.942812, -4.413017, -0.263157, -3.283070, -6.314506, -0.404435, -4.760991, -4.716209, -1.727235
1.413721, 7.098600, 9.803363, 0.585452, 1.305127, -4.079400, 0.029833, -3.915130, -6.784606, 0.309939, -3.838092, -3.836025, -1.061111
0.901968, 7.986660, 9.917757, -1.259249, 0.447345, -6.076530, 0.747677, -4.150363, -6.656846, 0.904206, -5.291747, -4.119119, -1.056204
1.523711, 7.695700, 9.044660, 0.356133, 0.638525, -4.579913, -0.940458, -4.088410, -5.739717, -0.437668, -5.064406, -3.831217, -1.327066

9.319272, 11.121675, 5.832263, -0.395038, -0.202222, -3.120585, -2.052027, -1.755199, -3.154473, -1.508565, -3.670530, -3.686951, -3.274441
9.608334, 11.700663, 6.319472, -0.645690, 0.756589, -4.214645, -2.606980, -0.578461, -3.839637, -1.324003, -2.720447, -4.855451, -3.892615
8.963388, 10.392998, 6.630759, 1.124488, -1.106938, -3.235446, -3.123582, -1.955923, -4.007095, -1.761121, -3.302478, -3.621276, -2.677524
9.277183, 11.932010, 6.245212, 0.061724, -0.723350, -3.782737, -4.007931, -2.772501, -4.169693, -2.013288, -3.550939, -3.619220, -2.035395
9.422805, 11.067297, 6.571617, 0.925863, -0.598854, -2.916397, -3.262758, -2.802614, -3.546601, -1.611308, -2.909389, -3.038166, -1.664708
9.429045, 10.668115, 7.538860, 0.132580, -0.256013, -3.876526, -4.376199, -2.513598, -4.255929, -2.049879, -3.159727, -4.011095, -2.149533
8.076383, 10.596118, 5.551027, 0.102954, 0.163317, -4.194587, -3.642015, -2.885803, -4.239367, -2.780206, -3.778482, -3.283154, -3.015624
9.006061, 11.245893, 5.235417, 0.043911, -0.300882, -4.284366, -4.354595, -1.884173, -3.152542, -0.564227, -3.143226, -4.482141, -2.915625
9.197692, 11.260386, 7.394008, 0.060525, -0.302343, -3.875715, -4.219640, -1.719908, -3.504100, -2.319664, -3.469985, -3.733047, -2.743714
8.678993, 10.089159, 6.271084, -1.487186, -2.246843, -4.482200, -2.357918, -1.009265, -3.170962, -1.876207, -3.625270, -5.029714, -3.342286